Sample,,,,,,,,,45  Sc  [ No Gas ] ,,56  Fe  [ No Gas ] ,,89  Y  [ No Gas ] ,,113  In  [ No Gas ] ,,139  La  [ No Gas ] ,,140  Ce  [ No Gas ] ,,141  Pr  [ No Gas ] ,,144  Nd  [ No Gas ] ,,146  Nd  [ No Gas ] ,,147  Sm  [ No Gas ] ,,151  Eu  [ No Gas ] ,,153  Eu  [ No Gas ] ,,157  Gd  [ No Gas ] ,,159  Tb  [ No Gas ] ,,163  Dy  [ No Gas ] ,,165  Ho  [ No Gas ] ,,166  Er  [ No Gas ] ,,169  Tm  [ No Gas ] ,,172  Yb  [ No Gas ] ,,175  Lu  [ No Gas ] ,,103  Rh ( ISTD )  [ No Gas ] ,
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1200.97 is over the calibration range,FALSE,145SMPL.d,12/18/21 11:30 PM,,Sample,,qwt4_1_50-10,,2784.3,5.1,,,120,10,66.67,48.2,3072887.08,0.8,256.67,16.2,50.67,27.7,40,86.6,15.33,19.9,5.33,57.3,1215447.75,1.3,1344643.16,1,62,29,10.67,28.6,10.67,28.6,23.33,13.1,16,0,438.01,4.4,570334.56,0.4,41.33,18.3,155072.98,0.1
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1801.58 is over the calibration range,FALSE,146SMPL.d,12/18/21 11:35 PM,,Sample,,qwt4_1_50-30,,2555.59,1.6,,,194,3.7,100.01,26.5,11067684,1.2,416.01,7,90.67,16.3,46.67,44.6,26.67,15.6,14,51.5,5396367.83,0.2,6004085.75,0.7,230,4,66,18.4,20,34.6,55.33,19.9,27.33,55.9,1974.17,1.2,3317752.25,1,220.67,21,157219.37,0.7
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 2281.97 is over the calibration range,FALSE,147SMPL.d,12/18/21 11:40 PM,,Sample,,qwt4_2_10-30,,2251.53,1.9,,,228.67,7.6,126.67,35.6,4967407.17,0.4,271.34,3,157.33,6.5,66.67,45.8,32.67,24.7,24.67,24.8,1797381.08,2,2018014.92,0.9,124.67,12.9,148,22.6,48.67,16.6,143.33,22.7,64,21.9,746.03,4.7,1328105.42,0.6,214.67,4.8,160683.2,0.7
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1080.88 is over the calibration range,FALSE,148SMPL.d,12/18/21 11:45 PM,,Sample,,qwt4_2_10-60,,2290.21,1.5,,,273.34,6.4,60,0,18117795.33,0.5,458.01,3.9,165.33,29.7,46.67,24.7,36,20,16,33.1,8653326,0.5,9531189.23,0.7,346.68,4.6,140.67,42.8,31.33,28.8,141.33,32.3,62.67,41,3147.74,1,5953724.67,0.9,406.68,19.3,161191.73,0.3
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1080.88 is over the calibration range,FALSE,149SMPL.d,12/18/21 11:50 PM,,Sample,,qwt4_2_50-10,,2288.21,2.2,,,188.67,15.9,60,57.7,2847615.58,0.8,304.01,7.6,121.33,26.8,36.67,87.7,25.33,36.5,15.33,71.8,1039740.07,0.3,1217006.39,0.3,74.67,5.6,98,25.5,30.67,19.9,98,25.6,36,33.3,464.68,4,515132.23,0.2,122.67,30.3,154847.37,0.3
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1321.13 is over the calibration range,FALSE,150SMPL.d,12/18/21 11:55 PM,,Sample,,qwt4_2_50-30,,2358.22,2.1,,,229.33,12.7,73.34,28.4,10572072.33,1.2,469.34,4.6,137.33,14.7,50,20,40,10,18.67,27,5142683,0.3,5726560.54,0.1,216,7.6,115.33,24.3,26.67,15.6,126.67,24.5,37.33,8.2,1938.17,7.6,3138222.67,1.2,281.34,9.7,155940.84,0.3
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1501.22 is over the calibration range,FALSE,151SMPL.d,12/19/21 12:00 AM,,Sample,,qwt4_3_10-30,,2242.87,2.4,,,156,10,83.33,25,5399123,0.9,199.33,6.1,124.67,8.8,30,33.3,26.67,22.9,20.67,14.8,1997131.62,0.8,2213398.09,0.6,122.67,24.9,117.33,23.9,31.33,36.3,114,14.4,38,13.9,788.03,3.1,1505698.75,0.8,182,18.1,159932.26,0.6
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1381.12 is over the calibration range,FALSE,152SMPL.d,12/19/21 12:06 AM,,Sample,,qwt4_3_10-60,,2081.51,6.6,,,239.33,9.2,76.67,27.2,17763698.67,0.5,412.68,14.3,155.33,12.7,56.67,27,31.33,3.7,23.33,49.5,8419357.5,1.1,9314591.53,1.2,332.01,10.7,143.33,21.9,42.67,33.3,118,42.6,42,34.3,3037.05,2.7,5937515.83,0.8,382.01,11.3,160275.15,0.3
"113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1501.22 is over the calibration range103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 78.77 is outside the allowed range [80.00, 120.00]",FALSE,153SMPL.d,12/19/21 12:11 AM,,Sample,,qwt4_3_50-10,,2262.2,2.4,,,158,4.6,83.33,25,3132240.83,0.8,313.34,7.7,121.33,17.8,36.67,78.7,36,25.5,26.67,18.9,1228442.59,0.1,1356901.07,0.8,71.33,13.2,112.67,21.5,35.33,62.1,120.67,25.2,42,33.3,533.35,8.9,576802.71,0.4,144.67,36.7,151424.75,2
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1200.97 is over the calibration range,FALSE,154SMPL.d,12/19/21 12:16 AM,,Sample,,qwt4_3_50-30,,2208.19,4.9,,,217.33,7,66.67,43.3,11031188.33,0.3,449.34,11,123.33,25.3,30,66.7,34,5.9,20.67,5.6,5265015.33,1.1,5819326.79,0.9,234,9,128.67,16.8,38.67,33.3,141.33,22,50,10.6,1952.83,4.8,3263886.42,2.3,288.67,9,155215.8,0.6
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1321.07 is over the calibration range,FALSE,155SMPL.d,12/19/21 12:21 AM,,Sample,,cal check 100 #3,,2985121.58,1,,,6019620.5,0.9,73.33,56.8,7827756.83,1.1,7517502.5,1.1,9182039.33,0.5,2583566.47,0.4,1682157.63,0.8,1518004.88,1.3,4859324.33,1.6,5391323.88,1.3,1802737.92,0.4,10537494.67,0.9,2687960.67,1.6,10470053.33,1.3,3607463.42,0.3,11008727.33,0.3,2538192.75,1,11129617.67,0.3,161210.36,0.9
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1140.93 is over the calibration range,FALSE,156SMPL.d,12/19/21 12:25 AM,,Sample,,blank,,6294.81,1.1,,,227.33,15.1,63.33,50.8,1837.48,12.3,301.34,18.1,292.01,12.6,66.67,37.7,78,7.7,48.67,22.6,923.37,21.8,1006.75,9.5,57.33,8.8,348.01,12.2,100.67,16.2,334.68,15.2,131.33,12.2,381.34,14,560.68,12.9,393.34,14.3,160532.59,0.9
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 13031.53 is over the calibration range,FALSE,157SMPL.d,12/19/21 12:30 AM,,Sample,,wt1,,20430.59,1,,,1632458.21,0.9,723.39,8,8863892,1.1,25833271.33,0.6,2524547,0.7,2357823.71,0.6,1740184.33,0.3,224975.24,0.8,63885.89,0.3,72183.9,1.1,233526.22,0.3,156633.93,0.4,172099.35,1,121951.85,0.3,109520.82,0.2,39715.17,1,53227.19,1.1,33575.1,1,164684.24,0.8
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 13151.56 is over the calibration range,FALSE,158SMPL.d,12/19/21 12:35 AM,,Sample,,wt2,,18604.69,0.9,,,1661033.83,0.2,730.05,13.9,8993352.33,0.3,25987536.67,0.7,2549593.67,0.7,2387973.46,1.7,1756704.58,1,227815.29,0.9,64639.67,1.2,72737.44,2.3,236473.59,1.4,158731.43,0.8,176309.83,0.7,124144.97,0.6,111329.74,1.1,40143.9,1,53929.39,2,34223.46,2,163597.38,0.1
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 12130.68 is over the calibration range,FALSE,159SMPL.d,12/19/21 12:40 AM,,Sample,,wt3,,18380.38,0.9,,,1707547.04,0.2,673.38,7.5,9043944.67,0.7,26628148,1.2,2568092.58,1.5,2426134.08,2,1783485.5,1.1,231891.84,1.1,66189.51,0.8,74319.92,1.2,241372.77,1.1,163623.58,0.9,181208.32,0.9,128305.56,0.3,114204.93,1,41890.85,0.5,55448.59,0.4,35248.25,0.5,165260.27,0.5
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 14112.40 is over the calibration range,FALSE,160SMPL.d,12/19/21 12:45 AM,,Sample,,dB1,,18999.24,1,,,1940510.04,1.3,783.39,14.8,10295559,0.9,32358925.33,0.4,2957139.75,1.3,2762560.59,1.3,2032797.29,1.4,263243.96,0.2,74150.53,1,82231.29,0.2,274012.27,0.7,184898.51,0.4,201251.07,0.2,143462.45,1.5,128374.69,0.6,46649.98,1,61912.87,0.9,39625.82,1.1,165665.05,0.9
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 14172.45 is over the calibration range,FALSE,161SMPL.d,12/19/21 12:50 AM,,Sample,,dB2,,18338.99,0.8,,,1899691.13,1.2,786.72,4.8,10350961.67,0.7,32085355.33,1.2,2942868,1.8,2749047.46,0.4,2031244.5,1.1,261910.3,0.4,74347.74,1.7,82328.05,1.3,270537.16,0.8,182425.99,1,200808.66,0.7,141528.42,0.6,125403.62,0.6,45961.43,0.3,61715.92,0.2,39060.68,1,164249.14,0.4
45  Sc  [ No Gas ] :  CPS RSD value = 11.53 is over the allowed maximum = 5.00113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 14953.20 is over the calibration range,FALSE,162SMPL.d,12/19/21 12:55 AM,,Sample,,dB3,,19376.91,11.5,,,1903471.54,0.4,830.06,6,10190084.67,1.2,31969918,0.6,2924906.17,0.5,2763261.94,0.4,2022275.54,1.1,261712.82,0.4,74433.5,1.1,83814.38,1.4,271169.81,1.3,183800.42,0.4,202630.63,0.9,143457.64,1.1,128547.65,1.5,46623.14,1.6,61582.58,0.8,39217.18,1.5,164144.94,0.6
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 14412.71 is over the calibration range,FALSE,163SMPL.d,12/19/21 01:00 AM,,Sample,,dS1,,19663.53,4,,,1937199.04,0.5,800.06,11.5,10643419.67,0.7,33472834.67,0.6,3021778.58,0.7,2836125.06,0.5,2101579.46,0.5,269124.01,0.3,75643.13,1,84757.27,0.9,278663.73,0.5,186888.9,0.5,205271.14,0.8,144555.64,0.3,129577.53,0.5,47438.82,0.5,63612.57,0.8,40137.44,0.3,165870.02,0.6
45  Sc  [ No Gas ] :  CPS RSD value = 6.06 is over the allowed maximum = 5.00113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 15073.30 is over the calibration range,FALSE,164SMPL.d,12/19/21 01:05 AM,,Sample,,dS2,,19546.99,6.1,,,1937386.87,1.4,836.73,12,10590185.67,1.1,33093606,0.6,3027998.58,0.8,2837910.69,1,2074715.87,0.9,268717.05,0.7,75562.61,0.4,85475.93,1.3,278748.09,0.9,187096.89,1.3,205865.48,1.5,145377.15,1.3,130147.78,0.5,47256.86,0.8,62811.83,0.2,39921.35,0.5,165785.3,0.5
45  Sc  [ No Gas ] :  CPS RSD value = 6.87 is over the allowed maximum = 5.00113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 16034.14 is over the calibration range,FALSE,165SMPL.d,12/19/21 01:10 AM,,Sample,,dS3,,18921.18,6.9,,,1930952.71,1.7,890.06,9.7,10495282,0.9,32758314.67,0.6,2999138.33,1.4,2813705.69,0.8,2048855.58,1.5,267086.66,0.5,74895.39,0.8,83116.62,0.3,274978.19,0.6,185210.79,1.1,202904.11,1,143653.12,0.6,128389.4,0.3,46744.9,0.4,62241.03,0.4,39460.62,0.9,165395.62,0.6
45  Sc  [ No Gas ] :  CPS RSD value = 12.50 is over the allowed maximum = 5.00113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 14112.34 is over the calibration range,FALSE,166SMPL.d,12/19/21 01:15 AM,,Sample,,PM1,,19731.09,12.5,,,1932351.21,0.8,783.38,3.7,9990732.33,0.7,31832519.33,0.3,2848949.92,0.5,2682172.15,0.3,1968211.79,0.8,257424.29,0.3,72951.04,0.8,81677.2,0.6,268559.73,0.8,181090.67,1,202076.98,0.3,143042.23,0.6,127737.45,1,46751.66,0.4,61812.39,0.5,39414.49,0.2,166466.49,0.2
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000,FALSE,167SMPL.d,12/19/21 01:20 AM,,Sample,,cal check 10 #4,,279779.32,0.5,,,591410.59,0.2,40,66.1,777034.56,0.3,745005.1,0.1,905677.88,0.5,245991.12,0.8,164095.62,0.2,143036.32,0.4,477405.85,0.2,531230.24,0.6,170840.31,0.6,1039381.06,0.4,254356.97,0.3,1034001.31,0.4,351331.21,0.3,1083231.17,0.2,240707.29,0.5,1102297.37,0.5,162455.74,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1441.17 is over the calibration range,FALSE,168SMPL.d,12/19/21 01:25 AM,,Sample,,blank,,3846.56,3.4,,,162,9.9,80,33.1,1420.76,11.6,790.7,6.6,208.67,2,116.67,30.1,70,22.7,30,23.1,546.02,8.2,650.04,16.2,30.67,32.8,182,6.1,38,31.6,176,15.8,61.33,30.3,160,6.6,370.01,18.2,200,14.8,160824.09,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 14472.76 is over the calibration range,FALSE,169SMPL.d,12/19/21 01:30 AM,,Sample,,PM2,,18274.22,1.1,,,1892713.33,0.5,803.39,1.9,9790998.67,1.5,31488112.67,1.1,2830998.83,2.5,2654396,0.3,1959074.71,0.7,254302.24,0.6,72142.56,1.5,80586.85,1.1,264883.47,0.6,179682.86,0.4,198506.72,0.3,140875.78,0.9,126222.32,0.1,45592.82,0.2,61241.7,0.3,38824.01,0.8,165641.09,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 15253.33 is over the calibration range,FALSE,170SMPL.d,12/19/21 01:35 AM,,Sample,,PM3,,18569.39,3.2,,,1917491.34,0.9,846.72,0.7,9929043.33,1.4,31999121.33,1.2,2827582.67,1.1,2666776.32,0.6,1977169.88,0.7,256550.34,0.5,73166.32,0.5,82298.51,1.8,267547.88,0.5,180855.41,0.8,200540.58,0.7,142519.83,0.7,127586.74,0.6,46320.13,1.9,62122.58,1.5,39382.35,0.5,166317.51,0.7
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 3362.91 is over the calibration range,FALSE,171SMPL.d,12/19/21 01:40 AM,,Sample,,dM1,,10526.79,1.4,,,67153.32,0.4,186.68,3.1,402525.19,0.2,421000.81,0.8,103471.87,0.7,109705.88,0.4,80690.88,0.7,10015.27,1.4,3648.55,4.3,4147.49,11.2,9865.87,0.2,6035.46,1.2,6052.15,1.5,4558.85,2.2,4124.7,3.2,1576.78,4.1,2312.89,1.5,1615.45,2,166274.82,0.1
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 5044.33 is over the calibration range,FALSE,172SMPL.d,12/19/21 01:45 AM,,Sample,,dM2,,10829,0.5,,,66872.63,0.7,280.01,22.3,400710.66,1,417222,0.9,102832.78,0.9,110200.26,1.1,79939.51,1.3,9978.58,3.2,3758.58,10.2,4307.54,1.3,9842.5,1.8,6064.15,1.5,6176.87,1.9,4586.19,3.1,4139.37,2.1,1582.11,4.5,2432.92,4.3,1691.46,4.7,164855.87,0.5
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 3603.10 is over the calibration range,FALSE,173SMPL.d,12/19/21 01:50 AM,,Sample,,dM3,,10949.77,2.7,,,66953.58,1,200.01,13.2,397918.31,0.5,417801.42,0.6,102560.73,0.7,109656.05,0.8,79679.91,1,10102.01,1.1,3775.25,2.1,4137.49,4.3,9874.51,2,6089.49,1.6,6010.79,0.5,4586.85,0.9,4181.39,2.4,1614.11,1.2,2309.56,2.9,1629.45,4,164485.45,0.2
45  Sc  [ No Gas ] :  CPS RSD value = 5.65 is over the allowed maximum = 5.00113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1981.61 is over the calibration range,FALSE,174SMPL.d,12/19/21 01:55 AM,,Sample,,NB1,,12358.77,5.6,,,34270.13,0.5,110,18.2,316655.45,1.6,416538.28,2.5,77179.63,0.7,72556.85,2.8,53004.83,2.1,6319.6,3.4,1945.5,0.7,2136.95,4.6,6008.12,3.2,3647.22,4.3,3565.19,2,2451.59,1.9,2116.86,3.1,681.36,13,1028.05,6.5,686.03,6.6,164935.63,0.3
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 2342.02 is over the calibration range,FALSE,175SMPL.d,12/19/21 02:01 AM,,Sample,,NB2,,11041.84,2.7,,,32205.09,2,130.01,30.8,287918.22,0.7,387137.64,0.4,71280.5,0.8,66667.7,0.8,49616.7,1.2,5847.36,1.3,1849.48,5.5,2163.61,10.1,5555.25,1.5,3361.8,1.3,3246.44,3.2,2201.54,2.3,2069.52,4.4,716.69,6.1,998.71,2.4,680.02,4.4,165013.71,0.1
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 2161.87 is over the calibration range,FALSE,176SMPL.d,12/19/21 02:06 AM,,Sample,,NB3,,10446.04,1.6,,,23385.9,1.1,120.01,30,187252.43,1.2,225832.91,1.8,45849.32,1.9,43552.28,1,31487.27,0.2,3769.91,1.6,1465.43,2.8,1843.55,2.1,3713.24,3.1,2354.23,1.7,2358.91,3.5,1620.12,3.6,1438.76,1.6,531.35,9,824.03,5.3,577.35,6.2,164642.08,0.2
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  CPS RSD value = 16.99 is over the allowed maximum = 5.00,FALSE,177SMPL.d,12/19/21 02:11 AM,,Sample,,blank,,3219.74,3.4,,,139.33,14.7,40,43.3,1050.06,26.1,714.04,27.7,155.33,11.2,76.67,32.8,67.33,18.9,24,14.4,386.68,36.8,400.03,32.5,24.67,28.5,129.33,22,32.67,19.7,100.67,24.5,40.67,22.7,114,8,232.67,38.4,110.67,24.5,160545.45,17
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000,FALSE,178SMPL.d,12/19/21 02:16 AM,,Sample,,blank,,3169.05,1.5,,,142.67,9.1,43.33,13.3,1229.41,26,816.73,13.2,174,30.9,56.67,40.8,58.67,28.6,22.67,43.5,485.35,26,543.37,23.7,28,24.7,144.67,5.2,35.33,23.6,142.67,24.7,46.67,21.1,148,19.6,303.34,10.9,150,24.3,160813.63,1
113  In  [ No Gas ] :  Calibration Curve Fit R value = 0.607214 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1140.93 is over the calibration range,FALSE,179SMPL.d,12/19/21 02:21 AM,,Sample,,blank,,3113.71,1.7,,,170,18.7,63.33,24.1,1526.11,26.4,850.04,25.1,214,31,130.01,30.8,76,31.9,28,39.8,572.02,17.6,770.06,36.2,38.67,19.6,164.67,28.8,56.67,46.1,132.67,13.5,64.67,42.2,167.33,26.6,358.68,23.4,176.67,19.3,161286.02,0.2
