Sample,,,,,,,,,45  Sc  [ No Gas ] ,,56  Fe  [ No Gas ] ,,89  Y  [ No Gas ] ,,113  In  [ No Gas ] ,,139  La  [ No Gas ] ,,140  Ce  [ No Gas ] ,,141  Pr  [ No Gas ] ,,144  Nd  [ No Gas ] ,,146  Nd  [ No Gas ] ,,147  Sm  [ No Gas ] ,,151  Eu  [ No Gas ] ,,153  Eu  [ No Gas ] ,,157  Gd  [ No Gas ] ,,159  Tb  [ No Gas ] ,,163  Dy  [ No Gas ] ,,165  Ho  [ No Gas ] ,,166  Er  [ No Gas ] ,,169  Tm  [ No Gas ] ,,172  Yb  [ No Gas ] ,,175  Lu  [ No Gas ] ,,103  Rh ( ISTD )  [ No Gas ] ,
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,148SMPL.d,12/09/21 11:18 PM,,Sample,,3189_2_10-30,,1771.46,4.2,,,174.67,23.5,30,57.7,2829461.08,0.6,352.01,15.4,128.67,29.8,63.33,24.1,33.33,38.6,18,0,990518.71,0.2,1098477.51,0.8,66.67,25.5,124.67,27,33.33,18.3,110,43.3,38.67,40.2,400.01,17.5,809429.77,0.7,158,24.9,121800.68,0.8
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,149SMPL.d,12/09/21 11:23 PM,,Sample,,3189_2_10-60,,1694.12,3.3,,,304.01,5.2,40,66.1,15225294,0.8,526.68,5.1,120.67,5.3,60,16.7,44,7.9,14.67,28.4,7095589.33,1.2,7835819.05,0.6,294.01,10,117.33,10.4,39.33,20.5,109.33,26.3,37.33,17.2,2392.24,1.1,5238953.17,0.5,345.34,14.4,120963.7,0.8
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,150SMPL.d,12/09/21 11:28 PM,,Sample,,3189_2_50-10,,1758.13,0.9,,,180.67,10.6,10,0,2956885.75,0.9,385.34,19.8,106,39.9,36.67,41.7,27.33,53.9,12,44.1,1144393.04,1.3,1291299.72,0.4,70.67,7.1,73.33,35.1,22.67,33.4,77.33,9.1,34,11.8,434.68,13.2,547690.5,0.2,90,41.2,117366.35,0.3
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,151SMPL.d,12/09/21 11:33 PM,,Sample,,3189_2_50-30,,1767.46,2.2,,,280.67,13.3,16.67,69.3,10350942.67,0.2,573.35,5.6,120.67,29.2,63.33,24.1,38,9.1,20,30,5214331.17,0.6,5740490.54,0.5,223.34,14.3,103.33,14.5,34,15.6,97.33,42.3,38,21.1,1738.8,3.6,3218067.83,0.7,254,15.1,117289.54,0.9
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,152SMPL.d,12/09/21 11:38 PM,,Sample,,3189_3_10-30,,1656.11,4.6,,,159.33,5.1,36.67,68.6,3165109.92,0.8,272.01,21.9,110.67,24.7,40,0,30,26.7,6.67,34.6,1111963.42,1.7,1255338.6,0.9,84,25.8,92.67,42.1,35.33,39.8,87.33,41.6,32.67,12.7,427.34,13.3,939686.48,0.8,132.67,27.2,120062.64,0.7
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,153SMPL.d,12/09/21 11:43 PM,,Sample,,3189_3_10-60,,1623.44,2.5,,,192,12.6,40,43.3,14710533.33,0.5,445.35,20.6,110,25.5,73.34,43.8,31.33,16.1,16,43.3,6963002.17,0.6,7650320.1,0.9,290.68,11.5,96.67,39.9,25.33,16.4,83.33,21.8,40.67,34.9,2352.24,1.9,5260338.17,0.3,329.34,5.5,120415.91,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,154SMPL.d,12/09/21 11:48 PM,,Sample,,3189_3_50-10,,1716.78,2.8,,,185.33,20.6,20,86.6,3037096.83,0.3,382.68,7.2,114.67,32,53.33,28.6,38,10.5,10.67,60.3,1261211,0.7,1396467.95,1.2,58.67,23.9,79.33,31.5,24,79.5,84,26.5,29.33,55.5,484.01,9.7,597128.15,0.4,121.33,19.2,116228.46,0
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,155SMPL.d,12/09/21 11:53 PM,,Sample,,cal check 100 #3,,2467423.67,0.2,,,5542198.67,1.2,26.67,78.1,7471367.33,0.7,7243969.17,0.2,8989167,0.6,2550299.44,0.7,1700652.67,0.9,1490758.41,0.5,4859543.33,0.6,5376740.96,0.6,1784149.21,0.9,10648252.33,1.1,2713150.08,0.8,10582112.67,1.1,3690010.58,1.2,11015591.33,0.2,2568965.08,0.7,11324181,0.9,121784.59,1.1
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,156SMPL.d,12/09/21 11:58 PM,,Sample,,blank,,6430.22,4,,,180.67,15.1,6.67,86.6,851.37,8,384.68,13.8,218.67,10,60,60.1,55.33,9.1,32,6.3,388.68,1.1,433.36,11.4,40.67,34.5,276.01,4.5,56,16.4,236.67,9.4,83.33,12.3,252.67,0.9,257.34,21.2,288.68,3.3,124715.52,2.1
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,157SMPL.d,12/10/21 12:03 AM,,Sample,,3189_3_50-30,,2487.58,1.3,,,220,4.2,23.33,49.5,10866648.33,0.2,405.34,5.3,77.33,13.3,30,88.2,33.33,12.5,14.67,20.8,5471426,0.3,6097079.28,0.4,213.33,7.6,77.33,9.1,24,22,61.33,21.7,30,20,1837.48,1.6,3425067.92,0.8,215.33,18.4,117471.95,0.3
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,158SMPL.d,12/10/21 12:08 AM,,Sample,,3190_1_10-30,,2034.17,2.3,,,158.67,4.4,13.33,173.2,4260995.33,0.5,151.33,4,58.67,19.4,16.67,34.6,20,17.3,4.67,107.9,1508985.75,1.1,1676328.26,1.9,102,13.6,33.33,19.3,13.33,31.2,37.33,16.4,17.33,35.3,522.02,2,1315133.96,2.2,101.33,17.9,121427.22,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,159SMPL.d,12/10/21 12:13 AM,,Sample,,3190_1_10-60,,1841.47,1,,,191.33,6.3,20,0,16665965.67,0.6,284.01,13.6,40,26,30,88.2,12.67,32.9,6.67,75.5,7948665.67,0.9,8815130.91,0.2,321.34,5.8,23.33,30.1,14,14.3,28,31.1,16,21.7,2663.63,3.4,6008512.17,0.6,274.01,5.3,120900.37,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,160SMPL.d,12/10/21 12:18 AM,,Sample,,3190_1_50-10,,1875.48,3.6,,,138,5.8,20,50,2953269.33,0.4,249.34,12.1,38,38,16.67,69.3,11.33,10.2,3.33,69.3,1184331.79,0.9,1316086.44,0.7,61.33,13.2,18,44.4,11.33,10.2,24.67,20.4,8.67,35.3,435.34,3.9,568922.65,0.1,52.67,32.7,116692.41,0.2
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,161SMPL.d,12/10/21 12:23 AM,,Sample,,3190_1_50-30,,1801.47,9.4,,,168.67,10.7,13.33,114.6,10606125.67,0.3,435.34,5,80,6.6,43.33,48,32,34.8,14,28.6,5338915.67,0.3,5904815.75,0.2,217.33,12,57.33,17.2,18,38.5,46.67,20.3,15.33,27.2,1788.14,2.5,3322549.5,0.1,198,5.3,117733.97,0.5
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,162SMPL.d,12/10/21 12:28 AM,,Sample,,3190_2_10-30,,1685.45,3.5,,,213.33,3.8,13.33,43.3,3526788.67,0.8,367.34,12.6,148.67,5.4,66.67,22.9,46,19.9,21.33,14.3,1128457.29,1.3,1275416.23,0.5,105.33,9.4,126.67,18.2,24,30,114,3,44.67,33.6,493.35,6.3,1006402.85,0.1,170,10.5,124742.63,4
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,163SMPL.d,12/10/21 12:33 AM,,Sample,,3190_2_10-60,,1640.78,3.8,,,216,10.5,23.33,89.2,15682714.67,0.1,287.34,0.8,50,18.3,6.67,86.6,24,30,7.33,31.5,7280660,0.5,8022758.01,0.5,297.34,3.5,28.67,22.4,13.33,17.3,28.67,14.5,15.33,32.8,2502.26,1.9,5586715.67,0.8,264.67,13.3,121235.23,0.6
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,164SMPL.d,12/10/21 12:38 AM,,Sample,,3190_2_50-10,,1716.79,3.4,,,147.33,10.4,16.67,34.6,2797524.08,1.5,226.67,9.1,40.67,31.2,6.67,86.6,11.33,20.4,5.33,21.7,1038144.9,0.3,1189256.31,0.3,61.33,18.5,7.33,56.8,10,34.6,10,60,6,57.7,376.68,7.2,506778.15,0.2,22,24.1,116177.18,1
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,165SMPL.d,12/10/21 12:43 AM,,Sample,,3190_2_50-30,,1692.79,0.3,,,117.33,17.1,10,100,10204779,0,350.01,11.5,28.67,10.7,16.67,69.3,13.33,8.7,4.67,65.5,5106821,0.9,5632746.58,1.1,184.67,12.9,2,100,6.67,62.4,7.33,31.5,6,100,1654.12,2,3176388.08,0.8,158.67,10.6,117348.77,0.2
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,166SMPL.d,12/10/21 12:48 AM,,Sample,,3190_3_10-30,,1665.45,3.1,,,98,2,36.67,83.3,4448051.83,0.8,115.33,27.5,25.33,9.1,13.33,43.3,10,20,4.67,137.8,1648656.54,1.1,1794817.89,0,80,24.6,4.67,65.5,4.67,49.5,8.67,13.3,4,50,498.68,7.2,1350241.5,1.2,55.33,29,120435.4,1.3
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,167SMPL.d,12/10/21 12:53 AM,,Sample,,cal check 10 #4,,224221.35,1.2,,,551068.4,0.2,26.67,78.1,748468.5,0.6,713000.39,0.5,886338.46,0.5,246313.75,0.6,161824.81,0.4,141048.69,0.5,478099.35,0.5,531701.44,0.9,172025.64,0.6,1056813.08,0.3,260596.51,0.5,1054100,0.4,359137.99,0.4,1110384.67,0.3,247886.87,0.4,1146791.88,1.7,121724.45,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,168SMPL.d,12/10/21 12:59 AM,,Sample,,blank,,4378.73,2.2,,,71.33,5.8,20,132.3,93.33,28.5,85.33,15.6,44.67,2.6,13.33,43.3,8.67,66.6,8.67,26.6,60,41,60,33.3,10.67,28.6,46,24.2,13.33,8.7,42,34.3,16.67,25,42,4.8,25.33,24.1,36.67,3.1,120201.52,0.6
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,169SMPL.d,12/10/21 01:04 AM,,Sample,,3190_3_10-60,,2046.83,0.9,,,172.67,15.6,26.67,78.1,16180197.33,0.8,294.01,13,27.33,23.5,13.33,43.3,15.33,19.9,4.67,107.9,7845496.67,0.4,8670567.58,1,312.01,12.5,14,37.8,10.67,39,10.67,10.8,12,33.3,2552.27,2.2,5876219.17,0.9,272.01,8.2,120687.87,0.7
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,170SMPL.d,12/10/21 01:09 AM,,Sample,,3190_3_50-10,,1852.14,3.7,,,152.67,2,6.67,173.2,2646031.5,0.4,224,19.5,34,10.2,10,173.2,20,43.6,3.33,34.6,962386.02,0.6,1084871,2.2,46.67,9.9,7.33,56.8,7.33,31.5,12.67,24.1,4.67,107.9,327.34,3.5,479459.09,0.1,29.33,41.7,116469.19,0.7
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,171SMPL.d,12/10/21 01:14 AM,,Sample,,3190_3_50-30,,1812.14,3,,,123.33,7.5,13.33,114.6,10098182.33,0.4,324.67,14.9,30,43.7,23.33,65.5,12.67,32.9,3.33,34.6,4907504.67,0.4,5404564.29,0.3,202.67,17,4.67,65.5,3.33,91.7,6,66.7,8,25,1590.11,6.1,3085112.92,0.5,131.33,18.3,116381,0.5
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,172SMPL.d,12/10/21 01:19 AM,,Sample,,3191_1_10-30,,1612.11,6.5,,,144.67,4.4,20,0,4280593.33,1.3,117.33,12.3,24.67,20.4,23.33,49.5,4.67,24.7,6.67,34.6,1522575.63,0.5,1699227.78,0.9,100.67,3,6.67,91.7,8.67,81,8,66.1,4.67,89.2,468.68,7.3,1298355.46,0.1,57.33,17.9,121533.88,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,173SMPL.d,12/10/21 01:24 AM,,Sample,,3191_1_10-60,,1622.78,3.7,,,718.69,2.7,20,50,16194801,0.1,5163.06,1.5,500.01,11.1,363.35,26.4,294.68,4,42,26.5,7796565.17,0.4,8641787.79,0.8,372.01,7.8,49.33,29.3,66,16,58,3.4,48,18.2,2567.61,3.2,5918920.5,1.2,276.67,4.4,121547.34,0.9
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,174SMPL.d,12/10/21 01:29 AM,,Sample,,3191_1_50-10,,1694.78,3,,,141.33,4.3,23.33,49.5,2925834.25,0.5,204,9,30.67,13.6,33.33,62.4,14.67,28.4,4,100,1128709.96,1.8,1285567.98,1.1,63.33,23.3,9.33,68.9,10,0,6.67,17.3,6.67,69.3,342.01,1.5,531320,0.2,21.33,14.3,117012.41,0.5
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,175SMPL.d,12/10/21 01:34 AM,,Sample,,3191_1_50-30,,1752.12,3.1,,,150,10.4,23.33,24.7,10507912.67,0.8,350.68,6.3,21.33,10.8,20,50,11.33,44.4,4,86.6,5381889,0.3,5923313.25,0.6,222.67,15.6,5.33,43.3,8.67,58.1,2.67,114.6,6,66.7,1775.47,6.3,3276332.58,1.2,150.67,13.8,117352.29,1.2
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,176SMPL.d,12/10/21 01:39 AM,,Sample,,3191_2_10-30,,1615.45,2.9,,,153.33,8.4,33.33,34.6,4961440.67,0.4,153.33,14.4,36,22.2,26.67,57.3,26,42.8,4,86.6,1900415.25,1,2087481.06,0.3,97.33,23.8,6,33.3,4,86.6,7.33,56.8,8,25,614.02,6.8,1490533.71,0.3,71.33,9.8,121036.83,0.5
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,177SMPL.d,12/10/21 01:44 AM,,Sample,,3191_2_10-60,,1566.1,3,,,187.33,5.3,50,60,16526359.67,0.3,282,5.5,32,27.2,26.67,21.7,12.67,50.8,6,33.3,8139360.17,0.3,8881186.33,0.7,324.01,9,6.67,45.8,8,0,9.33,12.4,8,43.3,2675.63,0.9,6003455.67,0.8,273.34,7,120162.94,0.8
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,178SMPL.d,12/10/21 01:49 AM,,Sample,,3191_2_50-10,,1652.11,2.4,,,145.33,8.4,16.67,69.3,2814624.75,0.3,201.33,9.4,28,31.1,10,0,14.67,15.7,3.33,34.6,1062234.37,0.2,1208509.64,1.4,52,10.2,2,173.2,4,86.6,8.67,81,6,66.7,354.68,4.6,526026.52,0.5,31.33,20.5,117017.22,0.6
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,179SMPL.d,12/10/21 01:54 AM,,Sample,,cal check 25 #4,,582495.62,0.6,,,1437732.5,0.9,23.33,65.5,1934593.84,0.4,1853176.25,1.5,2295414,1,616831.14,0.5,405651.8,0.3,355558.41,0.2,1242627.29,1,1358898.73,0.7,431858.61,0.3,2702237.42,0.9,656539.96,0.2,2723184,0.4,903018.44,0.4,2823241.92,0.9,624197.71,0.3,2904757.92,1.2,121354.02,0.3
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,180SMPL.d,12/10/21 01:59 AM,,Sample,,blank,,5212.35,1.1,,,82.67,19.7,20,86.6,140,5.2,106.67,4.7,63.33,25.5,13.33,43.3,7.33,56.8,8,25,72.67,14.1,66.67,8.7,8.67,58.1,64.67,22.4,15.33,7.5,64,13.6,25.33,27.7,80,2.5,42.67,27.1,84.67,19.1,121487.68,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,181SMPL.d,12/10/21 02:04 AM,,Sample,,3191_2_50-30,,2176.85,6,,,224,13.9,40,132.3,10492572.67,1.4,391.34,7.4,45.33,14.2,26.67,21.7,22.67,13.5,7.33,56.8,5206745.17,0.7,5762642.62,0.4,204,17.1,19.33,31.6,11.33,97.2,27.33,41.6,19.33,57,1756.13,1,3246478.17,1,166.67,5.4,117092.97,0.5
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,182SMPL.d,12/10/21 02:09 AM,,Sample,,3191_3_10-30,,1878.81,1.6,,,159.33,14.5,13.33,114.6,5046169.67,0.3,132.67,16.5,26,20.4,16.67,91.7,14.67,20.8,3.33,69.3,1942321.54,0.7,2155097.1,1.3,87.33,13.4,8.67,58.1,6.67,34.6,16,33.1,9.33,24.7,636.69,1.5,1492098.04,0.6,80.67,20,119997.11,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,183SMPL.d,12/10/21 02:14 AM,,Sample,,3191_3_10-60,,1668.78,1.4,,,228,9.1,30,145.3,16987085.33,0.6,271.34,14.4,29.33,37.6,20,86.6,12.67,50.8,9.33,75.3,8306167,1.1,9246771.32,0.4,332.01,8.7,10.67,43.3,8,66.1,18,48.4,8.67,58.1,2762.32,0.5,6040917.5,0.1,290.67,15.7,120124.01,0.6
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,184SMPL.d,12/10/21 02:19 AM,,Sample,,3191_3_50-10,,1716.79,0.2,,,160.67,2.6,6.67,173.2,3078885.83,1.1,217.33,8.9,33.33,19.3,26.67,57.3,14,14.3,4,0,1262615.29,0.3,1402743.63,1,56,25,8.67,35.3,3.33,34.6,8,43.3,5.33,21.7,404.68,2.1,593502.36,0.7,27.33,15.2,116950.5,0.9
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,185SMPL.d,12/10/21 02:24 AM,,Sample,,3191_3_50-30,,1739.46,3.7,,,178,8.5,23.33,49.5,10632728.33,1,334.68,9.7,32,31.3,6.67,86.6,14.67,41.7,6,57.7,5402389,0.4,5926159.91,0.4,228,11.6,4.67,65.5,7.33,15.7,10,52.9,7.33,41.7,1697.46,1.5,3379416.08,0.7,151.33,15.3,116944.51,0.2
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,186SMPL.d,12/10/21 02:29 AM,,Sample,,qwt2_1_10-30,,1561.43,5.7,,,162,7.7,26.67,94.4,6024217.33,0.4,158.67,10.5,36,9.6,36.67,103.3,17.33,63.5,3.33,91.7,2454492.25,0.5,2711237.04,1.2,133.33,18.1,8,90.1,4,50,8.67,13.3,7.33,41.7,788.7,2.6,1916146.92,0.4,97.33,24.5,120873.39,0.8
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,187SMPL.d,12/10/21 02:34 AM,,Sample,,qwt2_1_10-60,,1633.44,4.4,,,164.67,12.3,23.33,24.7,17605960.67,0.8,274.67,14.6,32.67,33.7,3.33,173.2,12,33.3,4,50,8890917.33,0.7,9803356.52,0.6,326.68,7,9.33,65.5,5.33,78.1,14,51.5,11.33,20.4,2901.02,1.8,6468021.67,1.5,289.34,5.8,120536.41,0.7
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,188SMPL.d,12/10/21 02:39 AM,,Sample,,qwt2_1_50-10,,1760.12,1.9,,,176,7.9,40,90.1,2989755.92,0.2,215.33,6.2,28.67,22.4,33.33,62.4,18,22.2,4,50,1223264.75,0.7,1357023.73,0.8,58.67,11,7.33,15.7,8,90.1,7.33,41.7,10,0,365.34,9.4,589370.04,0.4,28,24.7,117669.45,0.1
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,189SMPL.d,12/10/21 02:44 AM,,Sample,,qwt2_1_50-30,,1695.45,2.5,,,180,8.9,13.33,114.6,10559357.67,0.6,325.34,5.8,30.67,10,10,100,12.67,9.1,8,25,5479845.17,0.4,6039432.2,0.1,187.33,12.4,6.67,75.5,6,66.7,8.67,35.3,7.33,68.6,1764.8,3.7,3391492.42,1.1,159.33,2.6,116915.74,0.6
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,190SMPL.d,12/10/21 02:49 AM,,Sample,,qwt2_2_10-30,,1550.1,1.1,,,264.67,10,20,100,6048407.33,0.9,182,9.6,33.33,24.2,33.33,69.3,22,39.6,5.33,57.3,2471769.33,1.2,2734120.06,0.3,126,11.1,8.67,35.3,6,57.7,10,20,14,14.3,778.03,5.7,1899710.25,0.3,84,9.5,120181.75,0.2
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,191SMPL.d,12/10/21 02:54 AM,,Sample,,cal check 50 #4,,1251221.46,0.6,,,2861441.58,1,13.33,114.6,3844849.08,0.3,3659610.67,0.7,4520919.33,0.6,1271399.28,0.7,821351.35,0.4,721190.56,0.3,2474383.92,1.1,2755458.92,0.6,874816.81,0.2,5358552,0.6,1370037.5,1,5334737.33,0.8,1885972.5,1.6,5635081,1,1299649.88,2,5770114.33,1.5,122216.32,0.5
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,192SMPL.d,12/10/21 02:59 AM,,Sample,,blank,,5827.94,2.6,,,88.67,23.5,20,0,391.34,31.1,156.67,10.9,96.67,6.3,26.67,78.1,20.67,36.6,18,11.1,172,25.3,226.68,37.5,25.33,12.1,97.33,6.3,24,22,108,29.1,42.67,14.3,107.33,18.7,126,34.2,104,11.5,121706.39,0.3
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,193SMPL.d,12/10/21 03:04 AM,,Sample,,qwt2_2_10-60,,2234.19,3.5,,,311.34,13.5,33.33,17.3,17865392.67,0.4,480.02,11.6,122.67,13.9,46.67,32.7,39.33,36.8,22.67,10.2,9181776.67,0.3,10099715.26,0.5,347.34,1.4,121.33,19,36,27.8,117.33,34.8,58.67,49.3,3109.07,5.3,6619051.33,0.8,430.68,10.2,121053.83,0.5
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,194SMPL.d,12/10/21 03:09 AM,,Sample,,qwt2_2_50-10,,2012.16,1,,,232.67,9,20,100,2944573.25,0.4,346.01,18.2,71.33,10.6,33.33,17.3,26,35.3,10.67,21.7,1228574.13,0.4,1351254.04,1.3,64,16.5,56.67,47.9,19.33,41.8,58.67,25.1,18,50.9,450.01,7.3,594991.75,0.4,81.33,37,116562.56,0.3
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,195SMPL.d,12/10/21 03:14 AM,,Sample,,qwt2_2_50-30,,1966.16,0.6,,,250,3.5,13.33,114.6,10544584.67,1,480.01,9.8,82,34.1,33.33,34.6,25.33,18.2,9.33,61.9,5581654.83,0.4,6131024.91,1.1,205.33,22.3,68,5.9,18,19.2,63.33,6.6,30.67,16.4,1871.49,2,3459442.5,1.1,205.33,16.5,116588.86,0.6
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,196SMPL.d,12/10/21 03:19 AM,,Sample,,qwt2_3_10-30,,1730.12,2.6,,,184.67,18.6,30,33.3,6084416.67,1,222.67,18.3,62.67,15.7,26.67,94.4,30.67,24.7,12,16.7,2531740.17,0.1,2793344.75,1.1,126.67,29.3,45.33,26.6,17.33,29,60,16.7,32.67,19.7,862.7,3.8,1917185.62,0.5,139.33,14.7,119266.94,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,197SMPL.d,12/10/21 03:24 AM,,Sample,,qwt2_3_10-60,,1545.43,0.6,,,284.67,5.3,23.33,65.5,18125237.33,0.1,346.01,4,48,23.2,40,50,28,61,7.33,15.7,9184144.67,0.3,10139700.26,0.4,350.01,9.7,32,28.6,16,45.1,37.33,13.5,21.33,19.5,3084.4,2.6,6555016.5,0,314.68,1.5,119335.64,0
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,198SMPL.d,12/10/21 03:29 AM,,Sample,,qwt2_3_50-10,,1745.46,3.7,,,161.33,9,33.33,45.8,2812243.83,1.3,283.34,15,78,33.5,50,40,24,33.3,10.67,71,1121652.46,0.7,1282175.63,0.8,64.67,3.6,52.67,23.2,16,76,42,37.2,21.33,19.5,382.68,7.8,574617.25,0.4,70,37.1,116137.33,0.4
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,199SMPL.d,12/10/21 03:34 AM,,Sample,,qwt2_3_50-30,,1742.13,3.4,,,286.67,15.7,10,0,10761457.33,0.1,402.68,6.2,60,18.6,23.33,24.7,24.67,18.7,4,0,5837911,0.2,6393861.36,0.7,217.33,2.7,17.33,46.6,9.33,81.1,18,22.2,12.67,18.2,1888.82,1.8,3567765.08,0.2,163.33,15.6,116541.14,0.6
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,200SMPL.d,12/10/21 03:39 AM,,Sample,,blank,,2433.57,1.3,,,86.67,15.4,16.67,124.9,810.03,18,182,14,76.67,34,10,173.2,22,15.7,10.67,28.6,406.68,24.6,453.36,33.8,13.33,22.9,83.33,26.3,22,9.1,76.67,22.2,32,22.5,100,24.2,274.01,24.7,109.33,31.8,121132.61,0.5
113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.256925 is below the allowed minimum = 0.950000,FALSE,201SMPL.d,12/10/21 03:45 AM,,Sample,,blank,,2488.25,2.4,,,84,12.6,13.33,43.3,776.7,18.6,191.33,9.7,78.67,18.4,26.67,57.3,18,11.1,9.33,65.5,360.01,16.7,426.69,32,18.67,27,94.67,8.8,25.33,29.9,80,32.7,36.67,12.6,100.67,36.7,245.34,12.6,100.67,27,121080.55,0.4
