Sample,,,,,,,,,45  Sc  [ No Gas ] ,,56  Fe  [ No Gas ] ,,89  Y  [ No Gas ] ,,113  In  [ No Gas ] ,,139  La  [ No Gas ] ,,140  Ce  [ No Gas ] ,,141  Pr  [ No Gas ] ,,144  Nd  [ No Gas ] ,,146  Nd  [ No Gas ] ,,147  Sm  [ No Gas ] ,,151  Eu  [ No Gas ] ,,153  Eu  [ No Gas ] ,,157  Gd  [ No Gas ] ,,159  Tb  [ No Gas ] ,,163  Dy  [ No Gas ] ,,165  Ho  [ No Gas ] ,,166  Er  [ No Gas ] ,,169  Tm  [ No Gas ] ,,172  Yb  [ No Gas ] ,,175  Lu  [ No Gas ] ,,103  Rh ( ISTD )  [ No Gas ] ,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 73.80 is outside the allowed range [80.00, 120.00]",FALSE,145SMPL.d,,12/12/2021 0:08,Sample,,2592_3_50-10,,0.076,2.2,,,0.002,11.9,596.059,69.3,28.196,1.3,0.003,7.3,0.001,13.2,0.002,28.6,0.001,8.1,0.001,32.9,16.295,0.3,16.311,0.7,0.004,5.5,0.001,19.1,0.001,21.9,0.001,23.7,<0.000,N/A,0.004,12.8,16.18,0.3,0.001,25.8,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 73.83 is outside the allowed range [80.00, 120.00]",FALSE,146SMPL.d,,12/12/2021 0:13,Sample,,2592_3_50-30,,0.067,1.1,,,0.003,2.5,834.483,24.7,117.74,0.8,0.006,4.3,0.001,3.5,0.002,32.7,0.002,33.6,0.001,14.4,99.402,0.5,99.722,0.5,0.011,10.3,0.001,27,0.001,30.3,0.001,14.8,<0.000,N/A,0.016,3.4,120.001,0.6,0.002,20.4,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.95 is outside the allowed range [80.00, 120.00]",FALSE,147SMPL.d,,12/12/2021 0:18,Sample,,4255_1_10-30,,0.063,6.3,,,0.002,9.9,357.636,100,58.998,0.7,0.002,10.7,0.001,28.8,0.001,25,0.001,5.4,0.001,0,36.235,0.5,36.333,0.7,0.006,7.6,0.001,45.7,0.001,32.8,0.001,21.8,<0.000,N/A,0.006,3.3,56.658,1.2,0.001,22,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.21 is outside the allowed range [80.00, 120.00]",FALSE,148SMPL.d,,12/12/2021 0:23,Sample,,4255_1_10-60,,0.06,3.7,,,0.002,14.2,476.847,86.6,192.701,0.4,0.004,4.4,0.001,36.2,0.001,31.5,0.001,11.1,0.001,43.3,151.425,0.1,151.849,0,0.018,9,0.001,58.9,0.001,15.6,0.001,53,<0.000,N/A,0.023,2.1,219.761,0.4,0.003,18.5,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 73.52 is outside the allowed range [80.00, 120.00]",FALSE,149SMPL.d,,12/12/2021 0:28,Sample,,4255_1_50-10,,0.063,6.6,,,0.002,22.6,476.847,114.6,31.705,0.3,0.003,16.7,0.001,14.2,0.001,75,0.001,20.8,0,34.6,19.079,0.3,20.102,0.5,0.004,20.9,0,27.4,0,18.2,0,28.6,<0.000,N/A,0.003,4.5,18.516,0.3,0.001,36.6,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1311.33 is over the calibration range103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 73.72 is outside the allowed range [80.00, 120.00]",FALSE,150SMPL.d,,12/12/2021 0:33,Sample,,4255_1_50-30,,0.062,2.1,,,0.002,9.9,1311.33,56.8,120.864,0.2,0.005,7.4,0.001,30.8,0.001,15.7,0.001,53.3,0.001,54.1,101.867,0.7,103.65,0.4,0.011,12.6,0.001,43.3,0.001,13.3,0.001,30.2,<0.000,N/A,0.016,0.7,122.744,0.9,0.002,4,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.16 is outside the allowed range [80.00, 120.00]",FALSE,151SMPL.d,,12/12/2021 0:38,Sample,,4255_2_10-30,,0.055,4.9,,,0.001,8.2,596.059,69.3,56.452,0.4,0.001,1.6,0,28.8,0.001,34.6,0.001,10.8,0,66.7,34.717,0.1,34.589,1.2,0.005,6.5,0,48,0,65.5,0,35.7,<0.000,N/A,0.005,8.6,51.91,0.9,0,9.1,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.24 is outside the allowed range [80.00, 120.00]",FALSE,152SMPL.d,,12/12/2021 0:44,Sample,,4255_2_10-60,,0.056,4.1,,,0.002,16,953.695,94.4,196.304,1,0.004,5.5,0,24.1,0.001,65.5,0.001,52.9,0.001,13.3,154.76,0.8,154.687,0.3,0.016,3.9,0,15.7,0,50,0,6.7,<0.000,N/A,0.023,1.2,220.034,0.8,0.002,2.9,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 73.80 is outside the allowed range [80.00, 120.00]",FALSE,153SMPL.d,,12/12/2021 0:49,Sample,,4255_2_50-10,,0.059,6.9,,,0.001,4,834.483,89.2,29.821,0.9,0.002,5.9,0,18.8,0,86.6,0.001,44.4,0.001,53.9,17.599,0.2,17.575,0.1,0.003,13.9,0,35.3,0,83.4,0,0,<0.000,N/A,0.003,9.2,17.488,0.7,0,9.8,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 73.98 is outside the allowed range [80.00, 120.00]",FALSE,154SMPL.d,,12/12/2021 0:54,Sample,,4255_2_50-30,,0.06,0.9,,,0.002,6.8,596.059,69.3,118.057,0.5,0.004,6.7,0,5,0.001,86.6,0.001,36.7,0,94.4,101.911,0.3,100.878,1.1,0.009,10.5,0,33.3,0,57.3,0,11.1,<0.000,N/A,0.015,1.9,121.331,0.7,0.001,16.7,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.07 is outside the allowed range [80.00, 120.00]",FALSE,155SMPL.d,,12/12/2021 0:59,Sample,,cal check 100 #3,,82.18,0.9,,,82.079,0.7,596.059,124.9,84.894,0.7,85.516,1,85.513,0.8,88.467,1.4,88.692,1.2,90.183,1.3,87.948,0.1,87.59,0.6,89.701,1.4,87.538,0.7,91.459,0.6,88.314,0.2,89.632,0.5,88.966,1.1,92.205,0.4,89.717,0.6,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.96 is outside the allowed range [80.00, 120.00]",FALSE,156SMPL.d,,12/12/2021 1:03,Sample,,blank,,0.199,2.4,,,0.002,11.4,596.059,34.6,0.003,18.5,0.002,8.4,0.001,11.9,0.001,31.5,0.002,27.6,0.001,43.6,0.003,7.2,0.003,22.2,0.001,31.1,0.001,8.6,0.001,12.6,0.001,7.2,<0.000,N/A,0.002,8.8,0.004,30.9,0.001,7.9,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.05 is outside the allowed range [80.00, 120.00]",FALSE,157SMPL.d,,12/12/2021 1:09,Sample,,4255_3_10-30,,0.083,5.3,,,0.003,6.1,357.636,100,58.937,0.4,0.003,4.2,0.002,8.9,0.003,41.7,0.002,17.9,0.001,35.5,36.777,1,37.267,0.6,0.007,14.8,0.001,20.1,0.001,7.2,0.001,16.1,<0.000,N/A,0.006,8.6,54.939,0.7,0.002,11.9,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.10 is outside the allowed range [80.00, 120.00]",FALSE,158SMPL.d,,12/12/2021 1:14,Sample,,4255_3_10-60,,0.076,3.2,,,0.003,2.4,834.483,49.5,189.687,0.6,0.005,2.5,0.002,8.1,0.002,28.6,0.002,13.7,0.002,17.6,152.674,0.4,151.975,0.6,0.016,3.4,0.001,7.5,0.002,15.8,0.002,15,<0.000,N/A,0.024,2.6,215.197,0.1,0.004,8.7,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 73.95 is outside the allowed range [80.00, 120.00]",FALSE,159SMPL.d,,12/12/2021 1:19,Sample,,4255_3_50-10,,0.075,4.2,,,0.003,9.8,715.271,50,31.128,0.5,0.005,6.9,0.002,8.4,0.003,25,0.002,7.1,0.002,7.5,19.047,0.5,19.992,1.4,0.004,2.4,0.002,19.9,0.002,4.7,0.002,20.1,<0.000,N/A,0.005,6.5,18.979,0.2,0.002,11,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1073.03 is over the calibration range103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 73.72 is outside the allowed range [80.00, 120.00]",FALSE,160SMPL.d,,12/12/2021 1:24,Sample,,4255_3_50-30,,0.075,1.6,,,0.004,6.6,1073.026,88.2,123.933,1.1,0.006,6.2,0.002,9.3,0.002,60.6,0.003,26.2,0.002,14.2,105.918,1.2,104.996,1.4,0.013,13.3,0.002,12.3,0.002,24.8,0.002,13.8,<0.000,N/A,0.018,2.4,127.387,0.5,0.004,5.9,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.34 is outside the allowed range [80.00, 120.00]",FALSE,161SMPL.d,,12/12/2021 1:29,Sample,,qwt3_1_10-30,,0.071,2.9,,,0.002,15.7,953.695,94.4,53.89,1.4,0.002,18.5,0.001,13.6,0.001,75.5,0.001,16.9,0.001,57.7,32.272,0.9,32.16,0.7,0.006,32.2,0.001,8,0.001,23.6,0.001,13.5,<0.000,N/A,0.005,6.8,48.335,1.3,0.001,16.4,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.09 is outside the allowed range [80.00, 120.00]",FALSE,162SMPL.d,,12/12/2021 1:34,Sample,,qwt3_1_10-60,,0.067,1.4,,,0.002,10.9,715.271,132.3,193.193,0.7,0.004,13.7,0.001,3.4,0.002,12.4,0.001,40.7,0.001,59.8,153.228,0.2,152.752,0.3,0.016,6.4,0.001,7.1,0.001,8.3,0.001,7.3,<0.000,N/A,0.023,2.6,217.075,1,0.002,17.1,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000113  In  [ No Gas ] :  Concentration value = 1192.12 is over the calibration range103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 73.50 is outside the allowed range [80.00, 120.00]",FALSE,163SMPL.d,,12/12/2021 1:39,Sample,,qwt3_1_50-10,,0.068,3.2,,,0.002,16.6,1192.119,62.4,33.581,1.7,0.003,7.4,0.001,11.8,0.001,49.5,0.001,60.4,0.001,61.9,22.711,0.7,22.61,1.3,0.003,32.9,0,11.4,0,18.2,0,16.6,<0.000,N/A,0.003,11.5,21.846,0.5,0.001,11.4,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 73.39 is outside the allowed range [80.00, 120.00]",FALSE,164SMPL.d,,12/12/2021 1:44,Sample,,qwt3_1_50-30,,0.067,2.5,,,0.002,8,715.271,50,124.925,0.2,0.004,16.1,0.001,27.9,0.001,45.8,0.001,46.6,0,43.3,110.443,0.5,109.404,0.7,0.01,5.8,0,11.6,0.001,17.3,0.001,27.9,<0.000,N/A,0.016,4.4,133.587,1.1,0.002,21.2,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.61 is outside the allowed range [80.00, 120.00]",FALSE,165SMPL.d,,12/12/2021 1:49,Sample,,qwt3_2_10-30,,0.065,4.8,,,0.002,28.8,834.483,24.7,60.707,1.2,0.002,22.1,0.001,21.7,0.001,100,0.001,39,0,62.4,37.502,0.3,37.534,0.9,0.005,12.6,0,20.7,0,33.3,0,27.5,<0.000,N/A,0.006,6,57.816,1,0.001,18.6,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.67 is outside the allowed range [80.00, 120.00]",FALSE,166SMPL.d,,12/12/2021 1:54,Sample,,qwt3_2_10-60,,0.064,3.6,,,0.002,10.6,834.483,65.5,190.616,0.9,0.003,7.1,0.001,9.4,0,100,0.001,31.5,0.001,48,150.449,0.9,149.094,0.3,0.017,4.1,0,25.4,0.001,7.5,0,38.2,<0.000,N/A,0.022,2.9,217.844,0.4,0.002,9.3,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.98 is outside the allowed range [80.00, 120.00]",FALSE,167SMPL.d,,12/12/2021 1:59,Sample,,cal check 10 #4,,7.457,0.8,,,8.007,0.1,357.636,173.2,8.37,0.3,8.404,0.4,8.495,0.5,8.506,0.5,8.432,1.1,8.52,0.2,8.613,0.5,8.589,0.6,8.527,0.9,8.624,0.2,8.662,0.5,8.753,0.2,7.783,0.1,8.747,0.2,8.854,0.3,8.87,0.3,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 75.98 is outside the allowed range [80.00, 120.00]",FALSE,168SMPL.d,,12/12/2021 2:04,Sample,,blank,,0.145,0.9,,,0.001,15.3,357.636,100,0.002,17.6,0.001,14.5,0.001,12.9,0,100,0.001,43.3,0.001,24.1,0.002,1.9,0.002,20.4,0,53.9,0,27.6,0.001,29.4,0,41.2,<0.000,N/A,0,10.8,0.002,26,0.001,17.9,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.02 is outside the allowed range [80.00, 120.00]",FALSE,169SMPL.d,,12/12/2021 2:09,Sample,,qwt3_2_50-10,,0.069,1.7,,,0.001,23,0,N/A,32.892,0.9,0.003,0.9,0,18,0.001,100,0.001,47.2,0,34.6,21.232,1.7,21.164,1.1,0.003,26.1,0,40.8,0,66.7,0,58.1,<0.000,N/A,0.003,6.8,20.109,0.4,0,25,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.04 is outside the allowed range [80.00, 120.00]",FALSE,170SMPL.d,,12/12/2021 2:15,Sample,,qwt3_2_50-30,,0.067,3.2,,,0.002,8,715.271,50,121.751,0.2,0.004,5.4,0,31.2,0,86.6,0.001,16.7,0.001,49.5,106.935,0.8,107.21,0.7,0.011,5.9,0,14.3,0,50,0,31.5,<0.000,N/A,0.015,1.9,127.034,0.7,0.001,17.1,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.96 is outside the allowed range [80.00, 120.00]",FALSE,171SMPL.d,,12/12/2021 2:20,Sample,,qwt3_3_10-30,,0.058,2.1,,,0.001,3.3,953.695,57.3,66.234,1,0.002,9,0,37.3,0,173.2,0,48,0,86.6,42.581,0.2,42.66,0.3,0.006,16.7,0,24.1,0,0,0,37.8,<0.000,N/A,0.007,3,64.692,0.7,0.001,16.1,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.07 is outside the allowed range [80.00, 120.00]",FALSE,172SMPL.d,,12/12/2021 2:25,Sample,,qwt3_3_10-60,,0.055,2,,,0.002,15.6,238.424,86.6,197.752,0.5,0.004,8.2,0,43,0,100,0.001,31.2,0.001,27,158.185,0.8,158.403,0.2,0.017,8.3,0,27.7,0,50,0,37.7,<0.000,N/A,0.024,0.1,220.016,0.4,0.002,7.5,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.56 is outside the allowed range [80.00, 120.00]",FALSE,173SMPL.d,,12/12/2021 2:30,Sample,,qwt3_3_50-10,,0.059,3.3,,,0.002,15.3,834.483,24.7,32.938,1.6,0.003,3,0,46.5,0,100,0.001,29.4,0,21.7,21.535,1.3,21.692,0.9,0.003,15.1,0,53.3,0,53.9,0,46.8,<0.000,N/A,0.003,12.8,20.79,0.1,0,15.1,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 74.86 is outside the allowed range [80.00, 120.00]",FALSE,174SMPL.d,,12/12/2021 2:35,Sample,,qwt3_3_50-30,,0.058,5.5,,,0.002,20.4,834.483,65.5,124.175,0.1,0.004,8.7,0,5.3,0.001,57.7,0.001,45.8,0.001,32.7,109.613,0.3,110.148,0.2,0.01,3.9,0,39.4,0,68.9,0,28.6,<0.000,N/A,0.016,5.8,132.255,0.7,0.001,7.4,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 77.43 is outside the allowed range [80.00, 120.00]",FALSE,175SMPL.d,,12/12/2021 2:40,Sample,,blank,,0.085,1.9,,,0.001,14.5,596.059,69.3,0.004,7.7,0.001,17,0,35.9,0,0,0,41.7,0,33.3,0.004,5.9,0.003,18.2,0,32.7,0,24.1,0,10.2,0,28.5,<0.000,N/A,0,3,0.004,11.5,0,4.5,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.90 is outside the allowed range [80.00, 120.00]",FALSE,176SMPL.d,,12/12/2021 2:45,Sample,,blank,,0.085,3,,,0.001,13.8,357.636,100,0.002,9,0.001,24.1,0,15.8,0,173.2,0,25,0,50,0.001,2.9,0.002,18.4,0,91.7,0,17.6,0,34.6,0,13.7,<0.000,N/A,0,21.8,0.002,32.8,0,26.4,,
"113  In  [ No Gas ] :  Calibration Curve Fit R value = -0.283993 is below the allowed minimum = 0.950000103  Rh ( ISTD )  [ No Gas ] :  ISTD Recovery Percent value = 76.64 is outside the allowed range [80.00, 120.00]",FALSE,177SMPL.d,,12/12/2021 2:50,Sample,,blank,,0.083,1.9,,,0.001,11.3,596.059,34.6,0.001,19.6,0.001,3.9,0,21.8,0,100,0.001,60,0,43.3,0.001,31.7,0.001,16.7,0.001,22.9,0,18.2,0,60.3,0,6.5,<0.000,N/A,0,23,0.002,20.8,0,21.7,,
